Source,Name,Label,type
"contract CON1 {
uint256 public VAR1 = 1518696000;
function FUN1() internal constant returns (bool) {
bool VAR2 = VAR1 <= block.timestamp;
return VAR2;
}
}",22.sol,0,delegatecall
"contract CON1 {
function FUN1() external payable {
address VAR1;
assembly {
let success := delegatecall(not(0), VAR1, 0, calldatasize, 0, 0)
switch success
case 0 { revert(0, returndatasize) }
default { return(0, returndatasize) }
}
}
}",2004.sol,1,delegatecall
"contract CON1{
uint256 public VAR1;
}",9.sol,0,delegatecall
"contract CON1 {
mapping(address => uint256) public VAR1;
function FUN1(address VAR2) public {
uint256 VAR3 = VAR1[VAR2];
VAR1[VAR2] = 0;
require(VAR2.call.value(VAR3)());
}
}",51.sol,0,delegatecall
"contract CON1 {
struct Vesting {
uint256 VAR1;
}
mapping(address => Vesting) public VAR2;
}",80.sol,0,delegatecall
"contract CON1 {
function FUN1(address VAR1, bytes memory VAR2) public payable {
if(VAR2.length > 0) {
bool VAR3 = VAR1.delegatecall(VAR2);
require(VAR3);
}
}
}",50000.sol,1,delegatecall
"contract CON1{
address VAR1;
function FUN1(address VAR2) external returns (bool VAR3) {
require(msg.sender==VAR1);
VAR3 = VAR2.delegatecall(bytes4(sha3(""address)"")), this);
return VAR3;
}
}",50029.sol,0,delegatecall
"contract CON1 {
enum HowToCall { DelegateCall }
function FUN1(address VAR1, HowToCall VAR2, bytes calldata) public returns (bool VAR3) {
if (VAR2 == HowToCall.DelegateCall) {
VAR3 = VAR1.delegatecall(calldata);
}
return VAR3;
}
}",9950.sol,1,delegatecall
"contract CON1 {
address public VAR1;
function FUN1() {
require(VAR1.call.value(this.balance)());
}
}",18.sol,0,delegatecall
"contract CON1 {
function FUN1(address VAR1, uint256 VAR2) payable public {
require(address(this).balance >= VAR2);
require(address(this) != VAR1);
require(VAR1.call.value(VAR2)());
}
}",17.sol,0,delegatecall
"contract CON1 {
mapping (address=>uint256) public VAR1;
function FUN1() public payable {
if(VAR1[msg.sender] != 0) {
msg.sender.call.value(VAR1[msg.sender])();
VAR1[msg.sender] = 0;
}
}
}",53.sol,0,delegatecall
"contract CON1 {
function FUN1(address VAR1) public {
if (msg.value > 0) {
VAR1.delegatecall(msg.value);
} else {
revert();
}
}
}",50059.sol,1,delegatecall
"contract CON1 {
uint256 public VAR1;
}",26.sol,0,delegatecall
"contract CON1 {
address public VAR1;
function FUN1(address VAR2) public {
VAR1 = VAR2;
VAR1.delegatecall(bytes4(keccak256(""test()"")));
}
}",24277.sol,1,delegatecall
"contract CON1 {
function FUN1(address VAR1, uint VAR2) {
VAR1.delegatecall(bytes4(keccak256(""setN(uint256)"")), VAR2);
}
}",22364.sol,1,delegatecall
"contract CON1 {
mapping (uint256 => address) public VAR1;
function FUN1() public payable{
if(msg.sender != VAR1[0]){
VAR1[0].call.value(msg.value).gas(600000)();
}
}
}",29.sol,0,delegatecall
"contract CON1 {
address VAR1;
function FUN1(address VAR2) {
require(VAR2 == msg.sender);
require(VAR2.delegatecall(msg.data));
}
}",50027.sol,0,delegatecall
"contract CON1 {
mapping (address => uint256) public VAR1;
uint256 public VAR2;
function FUN1 () external {
uint256 VAR3 = uint256(block.timestamp);
require (VAR3 > VAR2);
VAR1[msg.sender] = 0;
}
}",12.sol,0,delegatecall
"contract CON1 {
function FUN1(address VAR1, bytes VAR2) public {
require(VAR1.delegatecall(VAR2));
}
}",19032.sol,1,delegatecall
"contract CON1 {
function FUN1() payable {
if (msg.value > 0)
msg.sender.transfer(msg.value);
else if (msg.data.length > 0)
msg.sender.delegatecall(msg.data);
}
}",16637.sol,1,delegatecall
"contract CON1 {
uint256 constant public VAR1 = 1533686401;
function FUN1() public payable returns (bool VAR2) {
assert(block.timestamp >= VAR1);
return true;
}
}",76.sol,0,delegatecall
"contract CON1{
address public VAR1;
modifier FUN1 {
require(VAR1==msg.sender);
_;
}
function FUN2(address VAR2,bytes32 VAR3) public FUN1 {
require(VAR2.delegatecall(VAR3));
}
}",50047.sol,0,delegatecall
"contract CON1 {
address public VAR1 = msg.sender;
function FUN1(address VAR2,bytes VAR3) payable public {
require(msg.sender == VAR1);
VAR2.call.value(msg.value)(VAR3);
}
}",83.sol,0,delegatecall
"contract CON1 {
address public VAR1;
address public VAR2;
function FUN1(address VAR3) {
require(msg.sender==VAR1);
VAR2 = VAR3;
}
function FUN2() public returns (bool) {
bytes4 VAR4 = bytes4(keccak256(""inc(uint256)""));
return VAR2.delegatecall(VAR4,2);
}
}",50050.sol,0,delegatecall
"contract CON1 {
address public VAR1;
modifier FUN1 {
require(msg.sender==VAR1);
_;
}
function FUN2(address VAR2, bool VAR3) external FUN1 {
if (VAR3) {
bytes memory VAR4 = abi.encodeWithSelector(0x4a99e3a1, VAR2);
VAR2.delegatecall(VAR4);
}
}
}",50017.sol,0,delegatecall
"contract CON1{
mapping (address => mapping (address => uint)) public VAR1;
function FUN1(uint VAR2) {
if (VAR1[0][msg.sender] < VAR2) throw;
if (!msg.sender.call.value(VAR2)()) throw;
}
}",72.sol,0,delegatecall
"contract CON1 {
bool public VAR1;
address VAR2;
function FUN1() public payable {
if (!VAR2.call.value(msg.value)()) {
VAR1 = false;
} else {
VAR1 = true;
}
}
}",70.sol,0,delegatecall
"contract CON1 {
uint constant VAR1 = 1514402746;
function FUN1(address VAR2) returns (bool) {
if (msg.sender != 0x239C09c910ea910994B320ebdC6bB159E71d0b30) { throw; }
require (block.timestamp > VAR1);
return true;
}
}",5.sol,0,delegatecall
"contract CON1 {
function FUN1(address VAR1) external {
bytes4 VAR2 = bytes4(keccak256(""setData()""));
require(!VAR1.delegatecall(VAR2));
}
}",22613.sol,1,delegatecall
"contract CON1 {
function FUN1(address VAR1) internal {
require(VAR1.delegatecall(0xc4d66de8, VAR1), ""Proxiable::FUN1: failed"");
}
}",5732.sol,1,delegatecall
"contract CON1 {
uint256 public VAR1;
}",40.sol,0,delegatecall
"contract CON1 {
function FUN1(address VAR1, uint VAR2) {
if (VAR1 != 0) {
VAR1.delegatecall(VAR2);
}
}
}",39979.sol,1,delegatecall
"contract CON1 {
struct Proposal{
uint256 VAR1;
uint256 VAR2;
}
Proposal public VAR3;
bool public VAR4 = false;
function FUN1(uint256 VAR2) external {
VAR3.VAR1 = block.VAR1;
VAR3.VAR2 = VAR2;
VAR4 = true;
}
}",65.sol,0,delegatecall
"contract CON1 {
}",35.sol,0,delegatecall
"contract CON1 {
mapping (address => uint256) public VAR1;
uint256 VAR2 = 0;
uint256 VAR3 = 0;
function FUN1() public returns (bool) {
uint256 VAR4 = block.timestamp / (60*60*24*30*3);
if (VAR4 >= VAR3) {
VAR2 = VAR1[msg.sender];
}
return true;
}
}",20.sol,0,delegatecall
"contract CON1 {
mapping (address => uint) public VAR1;
function FUN1() {
uint VAR2 = VAR1[msg.sender];
VAR1[msg.sender] = 0;
bool VAR3 = msg.sender.call.value(VAR2)();
require(VAR3);
}
}",43.sol,0,delegatecall
"contract CON1 {
address public VAR1;
mapping(uint=>address) VAR2;
function FUN1(uint VAR3, address VAR4) {
require(VAR1==msg.sender);
VAR2[VAR3]=VAR4;
}
function FUN2(uint VAR5, bytes32 VAR6) public {
VAR2[VAR5].delegatecall(VAR6);
}
}",50036.sol,0,delegatecall
"contract CON1 {
function FUN1(address VAR1, uint VAR2) public {
if (! VAR1.delegatecall(bytes4(keccak256(""setN(uint256)"")), VAR2)) revert();
}
}",50010.sol,1,delegatecall
"contract CON1 {
function FUN1() public payable {
address VAR1;
assembly {
let m := mload(0x40)
calldatacopy(m, 0, calldatasize)
let success := delegatecall(gas, VAR1, m, calldatasize, m, 0)
}
}
}",3124.sol,1,delegatecall
"contract CON1 {
uint256[2] internal VAR1;
address VAR2 = address(0xa5a5f62BfA22b1E42A98Ce00131eA658D5E29B37);
function FUN1(address VAR3) public returns (bool) {
uint256 VAR4 = block.timestamp;
if (msg.sender == VAR2) {
VAR1[0] = VAR4;
}
return true;
}
}",62.sol,0,delegatecall
"contract CON1 {
address VAR1;
function FUN1(bytes VAR2) public {
require(VAR1.delegatecall(VAR2));
}
}",50025.sol,1,delegatecall
"contract CON1 {
uint256 constant public VAR1 = 1514764800;
function FUN1() public returns (uint16) {
if (block.timestamp < VAR1)
return 1000;
return 500;
}
}",84.sol,0,delegatecall
"contract CON1 {
struct Proposal{
uint256 VAR1;
}
Proposal public VAR2;
function FUN1(uint256 VAR3) external {
VAR2.VAR1 = block.VAR1;
}
}",60.sol,0,delegatecall
"contract CON1 {
function FUN1() public payable {
if(msg.value > 1 ether) {
msg.sender.call.value(this.balance);
}
}
}",78.sol,0,delegatecall
"contract CON1{
function FUN1(address VAR1, uint VAR2) returns (bool) {
if (!VAR1.call.value(VAR2)()) revert();
return true;
}
}",25.sol,0,delegatecall
"contract CON1{
function FUN1(address VAR1) external {
bytes memory VAR2 = msg.VAR2;
VAR1.delegatecall(VAR2);
}
}",1831.sol,1,delegatecall
"contract CON1 {
function FUN1() public payable {
address VAR1;
assembly {
let m := mload(0x40)
let success := delegatecall(gas, VAR1, m, calldatasize, m, 0)
switch success
case 0 { revert(0, 0) }
default { return(m, 0) }
}
}
}",3123.sol,1,delegatecall
"contract CON1 {
uint public constant VAR1 = 1559347200;
function FUN1() constant returns (bool) {
return (block.timestamp < VAR1);
}
}",63.sol,0,delegatecall
"contract CON1 {
address VAR1;
bytes4 constant VAR2 = bytes4(keccak256(""setTime(uint256)""));
function FUN1(uint VAR3) public {
VAR1.delegatecall(VAR2, VAR3);
}
}",33727.sol,1,delegatecall
"contract CON1 {
function FUN1(bytes32 VAR1, uint VAR2, address VAR3) public {
VAR3.call.value(VAR2)(VAR1);
}
}",8.sol,0,delegatecall
"contract CON1 {
address public VAR1;
modifier FUN1{
require(VAR1==msg.sender);
_;
}
function FUN2() public FUN1 {
address VAR2;
bytes memory VAR3 = msg.data;
assembly {
let functionCallSize := mload(VAR3)
let functionCallDataAddress := add(VAR3, 0x20)
let functionCallResult := delegatecall(gas, VAR2, functionCallDataAddress, functionCallSize, 0, 0)
}
}
}",50037.sol,0,delegatecall
"contract CON1 {
address public VAR1;
address public VAR2;
function FUN1(address VAR3) {
require(VAR1==msg.sender);
VAR2 = VAR3;
}
function FUN2() public {
VAR2.delegatecall(bytes4(keccak256(""test()"")));
}
}",50069.sol,0,delegatecall
"contract CON1 {
address VAR1 = 0x1a2c5c3ba7182b572512a60a22d9f79a48a93164;
uint VAR2 = 1111;
function FUN1() payable public {
if(msg.value > VAR2) {
VAR1.delegatecall(bytes4(sha3(""logEvent()"")));
}
}
}",30357.sol,0,delegatecall
"contract CON1 {
uint256 public VAR1;
uint256 public VAR2;
function FUN1() external returns (uint) {
require(block.timestamp > VAR1);
require(VAR2 > 0);
return VAR2;
}
}",10.sol,0,delegatecall
"contract CON1{
address public VAR1;
function FUN1(address VAR2,uint256 VAR3, uint256 VAR4, uint256 VAR5, uint256 VAR6) public returns (bool VAR7) {
require(VAR1==msg.sender);
return VAR2.delegatecall(bytes4(sha3(""functionOne(uint256,uint256,uint256,uint256)"")), VAR3, VAR4, VAR5, VAR6);
}
}",50062.sol,0,delegatecall
"contract CON1 {
address public VAR1;
function FUN1(address VAR2) public payable {
require(VAR1==msg.sender);
if(!VAR2.delegatecall(msg.data)) revert();
}
}",50048.sol,0,delegatecall
"contract CON1 {
mapping (address => bool) VAR1;
mapping (address => uint256) public VAR2;
mapping (address => uint256) public VAR3;
function FUN1(address VAR4) external returns (bool){
require(block.timestamp >= VAR3[VAR4]);
VAR2[VAR4] = 0;
VAR3[VAR4] = 0;
return true;
}
}",2.sol,0,delegatecall
"contract CON1 {
function FUN1(address VAR1) external payable{
require(VAR1.delegatecall(bytes4(sha3('deposit(address,uint256)')), 0, msg.value));
}
}",5438.sol,1,delegatecall
"contract CON1 {
mapping (address => uint) VAR1;
uint constant VAR2 = 1596067200;
function FUN1() {
if (block.timestamp < VAR2) throw;
uint VAR3 = VAR1[msg.sender];
VAR1[msg.sender] = 0;
msg.sender.transfer(VAR3);
}
}",68.sol,0,delegatecall
"contract CON1{
address public VAR1;
function FUN1(address VAR2) external {
require(VAR1==msg.sender);
bytes memory VAR3 = msg.VAR3;
VAR2.delegatecall(VAR3);
}
}",50031.sol,0,delegatecall
"contract CON1 {
address public VAR1;
function FUN1(address VAR2) public {
require(msg.sender==VAR1);
if(!VAR2.delegatecall(bytes4(sha3(""init()""))) ){ revert(); }
}
}",50063.sol,0,delegatecall
"contract CON1 {
mapping(address => uint) public VAR1;
address VAR2 = msg.sender;
function FUN1() {
if(VAR1[VAR2] == 0) throw;
uint VAR3 = VAR1[VAR2];
VAR1[VAR2] = 0;
if(!(VAR2.call.value(VAR3)())) throw;
}
}",21.sol,0,delegatecall
"contract CON1 {
function FUN1(address VAR1, uint256 VAR2, uint256 VAR3) public {
VAR1.delegatecall(abi.encodeWithSignature(""add(uint256,uint256)"", VAR2, VAR3));
}
}",2350.sol,1,delegatecall
"contract CON1 {
function FUN1(address VAR1) public payable returns(bool){
if(!VAR1.delegatecall(msg.data)){
return false;
}
else{
return true;
}
}
}",50057.sol,1,delegatecall
"contract CON1 {
uint public VAR1;
enum State { PreFunding, Funding}
function FUN1() public constant returns (State) {
if (block.timestamp < VAR1) {
return State.PreFunding;
} else {
return State.Funding;
}
}
}",47.sol,0,delegatecall
"contract CON1 {
using SafeMath for uint;
mapping(address => uint256) public VAR1;
}",50445.sol,0,Integeroverflow
"contract CON1{
mapping (address => mapping (address => uint)) public VAR1;
function FUN1(uint VAR2) {
if (VAR1[0][msg.sender] < VAR2) throw;
if (!msg.sender.call.value(VAR2)()) throw;
}
}",39151.sol,0,Integeroverflow
"contract CON1 {
function FUN1(address VAR1,bytes VAR2) payable public {
VAR1.call.value(msg.value)(VAR2);
}
}",50001.sol,0,Integeroverflow
"contract CON1 {
uint256 private VAR1;
uint256 private VAR2;
function FUN1() public returns (uint256) {
uint256 VAR3 = VAR1 + block.timestamp;
VAR2 = VAR3 + VAR1;
return VAR2;
}
}",2253.sol,1,Integeroverflow
"contract CON1 {
bool public VAR1;
address VAR2;
function FUN1() public payable {
if (!VAR2.call.value(msg.value)()) {
VAR1 = false;
} else {
VAR1 = true;
}
}
}",3211.sol,0,Integeroverflow
"contract CON1 {
uint public VAR1;
uint public VAR2;
function FUN1() payable {
require(block.timestamp < VAR2 && VAR1 > 0);
}
}",3654.sol,0,Integeroverflow
"contract CON1 {
uint256 public VAR1;
mapping (address => uint256) public VAR2;
function FUN1() public {
require(block.timestamp >= 60);
VAR2[msg.sender] -= VAR1;
}
}",35358.sol,1,Integeroverflow
"contract CON1 {
mapping (address => uint256) VAR1;
uint256 public VAR2;
function FUN1() {
if (msg.sender.call.value(VAR1[msg.sender])()) {
VAR2 -= VAR1[msg.sender];
VAR1[msg.sender] = 0;
}
}
}",40770.sol,1,Integeroverflow
"contract CON1 {
mapping(address => uint256) public VAR1;
function FUN1(address VAR2, uint256 VAR3, bytes VAR4) payable public {
require(VAR2.call.value(VAR3)(VAR4));
VAR1[msg.sender] = VAR1[msg.sender] - VAR3;
}
}",40748.sol,1,Integeroverflow
"contract CON1 {
}
contract CON2 {
mapping (address => uint) VAR1;
function FUN1() public payable {
CON1 VAR2 = CON1(address(0xA62142888ABa8370742bE823c1782D17A0389Da1));
require(address(0xA62142888ABa8370742bE823c1782D17A0389Da1).call.value(msg.value)());
VAR1[0xA62142888ABa8370742bE823c1782D17A0389Da1] = 0;
}
}",5629.sol,0,Integeroverflow
"contract CON1 {
mapping(address => uint) VAR1;
function FUN1() public returns (bool) {
uint VAR2 = VAR1[msg.sender];
if (msg.sender.call.value(VAR2)()) {
VAR1[msg.sender] = 0;
return true;
} else {
VAR1[msg.sender] = VAR2;
return false;
}
}
}",50013.sol,0,Integeroverflow
"contract CON1 {
function FUN1(address VAR1, uint256 VAR2) payable public {
require(address(this).balance >= VAR2);
require(address(this) != VAR1);
require(VAR1.call.value(VAR2)());
}
}",14620.sol,0,Integeroverflow
"contract CON1 {
uint256 VAR1;
address VAR2;
uint256 VAR3;
function FUN1(uint256 VAR4) {
uint256 VAR5 = VAR4 * VAR3;
VAR1 -= VAR5;
if(!VAR2.call.value(VAR5)()) throw;
}
}",40249.sol,1,Integeroverflow
"contract CON1 {
uint256 private VAR1;
uint256 private VAR2;
uint VAR3;
function FUN1() returns (uint256) {
for (VAR3 = 0; VAR3 < VAR2 % 5; VAR3++){
VAR1 = VAR1 - block.timestamp;
}
return VAR1;
}
}",40005.sol,1,Integeroverflow
"contract CON1 {
uint256 public VAR1;
uint256 public VAR2;
function FUN1() external returns (uint256){
uint VAR3 = block.timestamp;
VAR2 = VAR3 + VAR1;
return VAR2;
}
}",9230.sol,1,Integeroverflow
"contract CON1 {
address public VAR1 = msg.sender;
function FUN1(address VAR2,bytes VAR3) payable public {
require(msg.sender == VAR1);
VAR2.call.value(msg.value)(VAR3);
}
}",31497.sol,0,Integeroverflow
"contract CON1 {
using SafeMath for uint;
uint256 public VAR1 ;
mapping (address => uint) VAR2;
function FUN1() public returns (bool) {
require(msg.sender.call.value(VAR1)());
VAR2[msg.sender] = VAR2[msg.sender].sub(VAR1);
return true;
}
}",50660.sol,0,Integeroverflow
"contract CON1 {
using SafeMath for uint;
uint VAR1 = 0;
function FUN1(uint VAR2) returns (uint){
VAR1 = VAR1.FUN1(VAR2);
return VAR1;
}
}",50337.sol,0,Integeroverflow
"contract CON1{
uint public VAR1 = 1533364469;
function FUN1(uint256 VAR2, uint256 VAR3) returns (uint256) {
require(block.timestamp <= VAR1);
return VAR3 - VAR2;
}
}",1825.sol,1,Integeroverflow
"contract CON1 {
uint public VAR1;
uint public VAR2;
uint constant public VAR3 = 3 hours;
uint public VAR4;
uint public VAR5 = 8 days;
function FUN1() internal returns (uint){
VAR1 = block.timestamp;
VAR2 = VAR1 + VAR3;
VAR4 = VAR2 + VAR5;
return VAR4;
}
}",14711.sol,1,Integeroverflow
"contract CON1 {
uint public VAR1;
enum State {PreFunding, Failure}
function FUN1() public constant returns (State) {
if (block.timestamp < VAR1)
return State.PreFunding;
else
return State.Failure;
}
}",44.sol,0,Integeroverflow
"contract CON1 {
mapping (address => mapping (address => uint)) public VAR1;
function FUN1(uint VAR2) {
VAR1[0][msg.sender] = VAR1[0][msg.sender] - VAR2;
if (!msg.sender.call.value(VAR2)()) { revert(); }
}
}",38057.sol,1,Integeroverflow
"contract CON1 {
function FUN1(bytes32 VAR1, uint VAR2, address VAR3) public {
VAR3.call.value(VAR2)(VAR1);
}
}",2307.sol,0,Integeroverflow
"contract CON1 {
uint256 public VAR1;
function FUN1() public returns (bool) {
require(block.timestamp >= VAR1);
return true;
}
}",650.sol,0,Integeroverflow
"interface CON1 {
}
contract CON2 {
CON1 VAR1;
function FUN1() public {
if (VAR1.getTimeLeft() > 50) { revert(); }
address(VAR1).call.value(VAR1.getBuyPrice())();
}
}",3270.sol,0,Integeroverflow
"contract CON1 {
mapping(address => TimeLock[2]) public VAR1;
struct TimeLock {
uint256 VAR2;
uint256 VAR3;
}
uint VAR4 = 100;
uint VAR5 = 100;
function FUN1(address VAR6) private {
if (VAR1[VAR6][0].VAR2 < block.timestamp) {
VAR5 = VAR5 + (VAR1[VAR6][0].VAR3);
}
else {
VAR4 = VAR4 + (VAR1[VAR6][1].VAR3);
}
}
}",211.sol,1,Integeroverflow
"contract CON1 {
struct Vesting {
uint256 VAR1;
}
mapping(address => Vesting) public VAR2;
}",625.sol,0,Integeroverflow
"contract CON1 {
uint public VAR1;
function FUN1(uint256 VAR2, uint256 VAR3) external returns (uint) {
VAR1 = VAR1 + VAR2;
return VAR1;
}
}",42.sol,1,Integeroverflow
"contract CON1 {
uint256 private VAR1 = 0;
function FUN1() public {
if (VAR1 > 0) {
uint256 VAR2 = VAR1;
VAR1 = 0;
if (!msg.sender.call.value(VAR2)()) { throw; }
}
}
}",40425.sol,0,Integeroverflow
